Año,Semana,Eventos o daños,Departamento,Distrito,Provincia,Ubigeo,Casos
2018,37,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,37,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,37,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,38,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,38,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,38,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,38,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,38,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,39,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,39,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,39,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,39,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,39,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,40,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,40,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,40,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,40,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,40,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,41,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,41,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,41,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,41,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,41,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,42,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,42,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,42,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,42,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,42,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,43,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,43,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,43,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,43,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,43,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,44,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,44,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,44,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,44,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,44,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,45,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,45,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,45,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,45,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,45,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,46,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,46,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,46,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,46,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,46,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,47,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,47,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,47,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,47,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,47,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,48,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,48,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,48,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,48,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,48,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,49,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,49,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,49,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,49,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,49,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,50,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,50,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,50,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,50,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,50,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,51,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,51,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,51,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,51,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,51,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,52,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,52,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,52,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,52,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,52,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,53,Dengue,UCAYALI,MASISEA,CORONEL PORTILLO,250104,0
2018,53,Dengue,UCAYALI,NUEVA REQUENA,CORONEL PORTILLO,250106,0
2018,53,Dengue,UCAYALI,TAHUANIA,ATALAYA,250203,0
2018,53,Dengue,UCAYALI,YURUA,ATALAYA,250204,0
2018,53,Dengue,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,250305,0
2018,1,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,1,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,2,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,2,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,3,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,3,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,4,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,4,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,5,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,5,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,6,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,6,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,7,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,7,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,8,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,8,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,9,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,9,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,10,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,10,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,11,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,11,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,12,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,12,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,13,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,13,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,14,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,14,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,15,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,15,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,16,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,16,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,17,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,17,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,18,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,18,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,19,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,19,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,20,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,20,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,21,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,21,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,22,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,22,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,23,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,23,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,24,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,24,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,25,Dengue,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0
2018,25,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,26,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,27,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,28,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,29,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,30,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,31,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,32,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,33,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,34,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,35,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,36,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,37,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,38,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,39,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,40,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,41,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,42,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,43,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,44,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,45,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,46,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,47,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,48,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,49,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,50,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,51,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,52,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,53,Dengue,AMAZONAS,FLORIDA,BONGARA,10306,0
2018,1,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,1,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,1,Dengue,AYACUCHO,CANAYRE,HUANTA,50409,0
2018,1,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,1,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,1,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,1,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,1,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,2,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,2,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,2,Dengue,AYACUCHO,CANAYRE,HUANTA,50409,0
2018,2,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,2,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,2,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,2,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,2,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,3,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,3,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,3,Dengue,AYACUCHO,CANAYRE,HUANTA,50409,0
2018,3,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,3,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,3,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,3,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,3,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,4,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,4,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,4,Dengue,AYACUCHO,CANAYRE,HUANTA,50409,0
2018,4,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,4,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,4,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,4,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,4,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,5,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,5,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,5,Dengue,AYACUCHO,CANAYRE,HUANTA,50409,0
2018,5,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,5,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,5,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,5,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,5,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,6,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,6,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,6,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,6,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,6,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,6,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,6,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,7,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,7,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,7,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,7,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,7,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,7,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,7,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,8,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,8,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,8,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,8,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,8,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,8,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,8,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,9,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,9,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,9,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,9,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,9,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,9,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,9,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,10,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,10,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,10,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,10,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,10,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,10,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,10,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,11,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,11,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,11,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,11,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,11,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,11,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,11,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,12,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,12,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,12,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,12,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,12,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,12,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,12,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,13,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,13,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,13,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,13,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,13,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,13,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,13,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,14,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,14,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,14,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,14,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,14,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,14,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,14,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,15,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,15,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,15,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,15,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,15,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,15,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,15,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,16,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,16,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,16,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,16,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,16,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,16,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,16,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,17,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,17,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,17,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,17,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,17,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,17,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,17,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,18,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,18,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,18,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,18,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,18,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,18,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,18,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,19,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,19,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,19,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,19,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,19,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,19,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,19,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,20,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,20,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,20,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,20,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,20,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,20,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,20,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,21,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,21,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,21,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,21,Dengue,AYACUCHO,ANCO,LA MAR,50502,0
2018,21,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,21,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,21,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,22,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,22,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,22,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,22,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,22,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,22,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,23,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,23,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,23,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,23,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,23,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,23,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,24,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,24,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,24,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,24,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,24,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,24,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,25,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,25,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,25,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,25,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
2018,25,Dengue,AYACUCHO,ANCHIHUAY,LA MAR,50510,0
2018,25,Dengue,AYACUCHO,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,50808,0
2018,26,Dengue,AYACUCHO,AYACUCHO,HUAMANGA,50101,0
2018,26,Dengue,AYACUCHO,SAN JUAN BAUTISTA,HUAMANGA,50110,0
2018,26,Dengue,AYACUCHO,SAN MIGUEL,LA MAR,50501,0
2018,26,Dengue,AYACUCHO,CHUNGUI,LA MAR,50505,0
