AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,T211,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,TICUEST01,FACPOB07,NCONGLOME,SUB_CONGLOME
2023,03,019336,022,11,03,200110,1,4,20200193360221103,3,1,3,1,2, ,2,15, ,6,2,9, ,3,3,3,3,0, ,9, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,022,11,04,200110,1,4,20200193360221104,3,1,3,1,2, ,2,10, , ,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,022,11,05,200110,1,4,20200193360221105,3,1,3,1,2, ,1,2, , , , , ,0,5,0,5,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,027,11,01,200110,1,4,20200193360271101,1,1,1,1,2, ,1,66, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,027,11,02,200110,1,4,20200193360271102,2,1,2,1,2, ,2,66, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,027,11,03,200110,1,4,20230193360271103,3,1,3,1,2, ,1,23, ,6, , , ,3,3,3, ,1, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,027,11,04,200110,1,4,20200193360271106,3,2,1,1,2, ,2,34, ,5, , , ,4,4,4,3,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,027,11,05,200110,1,4,20200193360271107,5,2,3,1,2, ,2,4, , , , , ,5,5,0,4,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,030,11,01,200110,1,4,20200193360301101,1,1,1,1,2, ,1,29, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,030,11,02,200110,1,4,20200193360301102,2,1,2,1,2, ,2,26, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,030,11,03,200110,1,4,20200193360301103,3,1,3,1,2, ,2,10, , ,2,10, ,3,3,0,3,0, ,11, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,030,11,04,200110,1,4,20200193360301104,3,1,3,1,2, ,2,6, , ,2,10, ,4,4,0,4,0, ,11, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,030,11,05,200110,1,4,20200193360301105,3,1,3,1,2, ,2,4, , , , , ,5,5,0,5,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,034,11,01,200110,1,4,20200193360341101,1,1,1,1,2, ,1,35, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,034,11,02,200110,1,4,20200193360341102,2,1,2,1,2, ,2,30, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,034,11,03,200110,1,4,20200193360341103,3,1,3,1,2, ,2,12, ,6,2,10, ,3,3,0,3,0, ,11, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,034,11,04,200110,1,4,20200193360341104,3,1,3,1,2, ,2,8, , ,2,10, ,4,4,0,4,0, ,11, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,034,11,05,200110,1,4,20200193360341105,3,1,3,1,2, ,1,6, , ,2,10, ,5,5,0,5,0, ,11, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,103,11,01,200110,1,4,20200193361031102,1,1,1,1,2, ,2,39, ,2, , , ,1,1,1,2,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,103,11,02,200110,1,4,20200193361031101,2,1,2,1,2, ,1,38, ,2, , , ,2,2,2,1,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,103,11,03,200110,1,4,20200193361031103,3,1,3,1,2, ,1,17, ,6,1, ,16,3,3,3,3,0, , ,971,9211,111,111,1,0,2,471.130981445313,01791,00
2023,03,019336,103,11,04,200110,1,4,20200193361031104,3,1,3,1,2, ,2,15, ,6,2,10, ,4,4,4,4,0, ,11, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,103,11,05,200110,1,4,20200193361031105,3,1,3,1,2, ,2,11, , ,2,10, ,5,5,0,5,0, ,11, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,103,11,06,200110,1,4,20200193361031106,3,1,3,1,2, ,2,5, , ,2,10, ,6,6,0,6,0, ,11, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,103,11,07,200110,1,4,20200193361031107,3,1,3,1,2, ,2,5, , ,2,10, ,7,7,0,7,0, ,11, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,103,11,08,200110,1,4,20230193361031108,3,0,1,2, ,2,2,22, ,1, , , ,0,0,0, , , , , , , , , , ,2,471.130981445313,01791,00
2023,07,019337,064,11,01,200109,1,4,20200193370641101,1,0,1,1,2, ,1,51, ,6, , , ,1,1,1,1,0, , , , , , , , ,2,486.490692138672,01801,01
2023,07,019337,064,11,02,200109,1,4,20200193370641102,6,0,1,1,2, ,1,81, ,3, , , ,2,2,2,2,0, , , , , , , , ,2,486.490692138672,01801,01
2023,07,019337,064,11,03,200109,1,4,20220193370641103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,486.490692138672,01801,01
2023,07,019337,078,11,01,200109,1,4,20200193370781101,1,1,1,1,2, ,1,65, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,486.490692138672,01801,01
2023,07,019337,078,11,02,200109,1,4,20200193370781102,2,1,2,1,2, ,2,67, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,486.490692138672,01801,01
2023,07,019337,078,11,03,200109,1,4,20230193370781103,3,0,1,2, ,2,2,30, ,2, , , ,0,0,0, , , , , , , , , , ,2,486.490692138672,01801,01
2023,07,019337,092,11,01,200109,1,4,20200193370921101,1,1,1,1,2, ,2,46, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,486.490692138672,01801,01
2023,07,019337,092,11,02,200109,1,4,20200193370921102,3,1,3,1,2, ,1,21, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,486.490692138672,01801,01
2023,07,019337,107,11,01,200109,1,4,20200193371071101,1,0,1,1,2, ,1,65, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,486.490692138672,01801,01
2023,07,019337,107,11,02,200109,1,4,20200193371071103,7,0,1,1,2, ,1,40, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,486.490692138672,01801,01
2023,07,019337,120,11,01,200109,1,4,20200193371201101,1,1,1,1,2, ,1,69, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,486.490692138672,01801,01
2023,07,019337,120,11,02,200109,1,4,20200193371201102,2,1,2,1,2, ,2,68, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,486.490692138672,01801,01
2023,11,019338,009,11,01,200111,1,5,20200193380091101,1,1,1,1,2, ,2,36, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,485.776763916016,48230,00
2023,11,019338,009,11,02,200111,1,5,20220193380091102,2,1,2,1,2, ,1,41, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,485.776763916016,48230,00
2023,11,019338,015,11,01,200111,1,5,20200193380151101,1,0,1,1,2, ,2,62, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,485.776763916016,48230,00
2023,11,019338,015,11,02,200111,1,5,20210193380151102,3,1,1,1,2, ,2,23, ,5, , , ,2,2,2,2,0, , , , , , , , ,2,485.776763916016,48230,00
2023,11,019338,015,11,03,200111,1,5,20210193380151103,5,1,3,1,2, ,1,4, , , , , ,3,3,0,3,0, , , , , , , , ,2,485.776763916016,48230,00
2023,11,019338,040,11,01,200111,1,5,20220193380401101,1,1,1,1,2, ,2,26, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,485.776763916016,48230,00
2023,11,019338,040,11,02,200111,1,5,20220193380401102,3,1,3,1,2, ,2,11, , ,2,9, ,2,2,0,2,0, ,9, , , , , , ,2,485.776763916016,48230,00
2023,11,019338,040,11,03,200111,1,5,20220193380401103,3,1,3,1,2, ,1,8, , ,2,9, ,3,3,0,3,0, ,9, , , , , , ,2,485.776763916016,48230,00
2023,11,019338,040,11,04,200111,1,5,20220193380401104,3,1,3,1,2, ,2,7, , ,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,485.776763916016,48230,00
2023,11,019338,040,11,05,200111,1,5,20220193380401105,3,1,3,1,2, ,2,5, , ,2,9, ,5,5,0,5,0, ,9, , , , , , ,2,485.776763916016,48230,00
2023,11,019338,047,11,01,200111,1,5,20200193380471101,1,1,1,1,2, ,1,37, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,485.776763916016,48230,00
2023,11,019338,047,11,02,200111,1,5,20220193380471102,2,1,2,1,2, ,2,29, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,485.776763916016,48230,00
2023,11,019338,047,11,03,200111,1,5,20220193380471103,3,1,3,1,2, ,2,12, ,6,2,9, ,3,3,0,3,0, ,9, , , , , , ,2,485.776763916016,48230,00
2023,11,019338,047,11,04,200111,1,5,20220193380471104,3,1,3,1,2, ,1,10, , ,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,485.776763916016,48230,00
2023,11,019338,047,11,05,200111,1,5,20220193380471105,3,1,3,1,2, ,1,7, , ,2,9, ,5,5,0,5,0, ,9, , , , , , ,2,485.776763916016,48230,00
2023,06,019339,013,11,01,200501,1,3,20210193390131101,1,0,1,1,2, ,1,61, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,89.2547225952148,00587,00
2023,06,019339,026,11,01,200501,1,3,20210193390261101,1,0,1,1,2, ,1,71, ,6, , , ,1,1,1,1,0, , , , , , , , ,2,89.2547225952148,00587,00
2023,06,019339,112,11,01,200501,1,3,20210193391121101,1,1,1,1,2, ,1,76, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,89.2547225952148,00587,00
2023,06,019339,112,11,02,200501,1,3,20210193391121102,2,1,2,1,2, ,2,78, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,89.2547225952148,00587,00
2023,06,019339,112,11,03,200501,1,3,20210193391121103,3,1,3,1,2, ,1,51, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,89.2547225952148,00587,00
2023,06,019339,124,11,01,200501,1,3,20210193391241101,1,1,1,1,2, ,1,61, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,89.2547225952148,00587,00
2023,06,019339,124,11,02,200501,1,3,20210193391241102,2,1,2,1,2, ,2,53, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,89.2547225952148,00587,00
2023,06,019339,124,11,03,200501,1,3,20210193391241103,3,1,3,1,2, ,2,30, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,89.2547225952148,00587,00
2023,06,019339,124,11,04,200501,1,3,20210193391241104,3,1,3,1,2, ,1,28, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,89.2547225952148,00587,00
2023,02,019340,025,11,01,200703,1,5,20210193400251101,1,1,1,1,2, ,1,63, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,387.194702148438,00500,00
2023,02,019340,025,11,02,200703,1,5,20210193400251102,2,1,2,1,2, ,2,64, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,387.194702148438,00500,00
2023,02,019340,038,11,01,200703,1,5,20210193400381101,1,1,1,1,2, ,1,36, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,387.194702148438,00500,00
2023,02,019340,038,11,02,200703,1,5,20210193400381102,2,1,2,1,2, ,2,30, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,387.194702148438,00500,00
2023,02,019340,038,11,03,200703,1,5,20210193400381103,3,1,3,1,2, ,1,11, , ,2,10, ,3,3,0,3,0, ,11, , , , , , ,2,387.194702148438,00500,00
2023,02,019340,038,11,04,200703,1,5,20210193400381104,3,1,3,1,2, ,1,8, , ,2,10, ,4,4,0,4,0, ,11, , , , , , ,2,387.194702148438,00500,00
2023,02,019340,038,11,05,200703,1,5,20210193400381105,3,1,3,1,2, ,1,2, , , , , ,0,5,0,5,0, , , , , , , , ,2,387.194702148438,00500,00
2023,02,019340,052,11,01,200703,1,5,20210193400521101,1,1,1,1,2, ,1,83, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,387.194702148438,00500,00
2023,02,019340,052,11,02,200703,1,5,20210193400521102,2,1,2,1,2, ,2,75, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,387.194702148438,00500,00
2023,02,019340,052,11,03,200703,1,5,20230193400521103,3,2,1,2, ,2,2,44, ,2, , , ,0,0,0, , , , , , , , , , ,2,387.194702148438,00500,00
2023,02,019340,052,11,04,200703,1,5,20230193400521104,5,2,3,2, ,2,2,15, ,6,2,10, ,0,0,0, , , ,11, , , , , , ,2,387.194702148438,00500,00
2023,02,019340,052,11,05,200703,1,5,20230193400521105,5,2,3,2, ,2,2,10, , ,2,10, ,0,0,0, , , ,11, , , , , , ,2,387.194702148438,00500,00
2023,02,019340,065,11,01,200703,1,5,20210193400651101,1,1,1,1,2, ,1,50, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,387.194702148438,00500,00
2023,02,019340,065,11,02,200703,1,5,20210193400651102,2,1,2,1,2, ,2,50, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,387.194702148438,00500,00
2023,02,019340,065,11,03,200703,1,5,20210193400651103,3,1,3,1,2, ,2,25, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,387.194702148438,00500,00
2023,02,019340,065,11,04,200703,1,5,20210193400651104,3,1,3,1,2, ,1,15, ,6,2,8, ,4,4,4,4,0, ,8, , , , , , ,2,387.194702148438,00500,00
2023,02,019340,065,11,05,200703,1,5,20210193400651105,3,1,3,1,2, ,2,12, ,6,2,8, ,5,5,0,5,0, ,8, , , , , , ,2,387.194702148438,00500,00
2023,02,019340,079,11,01,200703,1,5,20210193400791101,1,1,1,1,2, ,2,43, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,387.194702148438,00500,00
2023,02,019340,079,11,02,200703,1,5,20210193400791103,3,1,3,1,2, ,2,21, ,6, , , ,2,2,2,3,0, , , , , , , , ,2,387.194702148438,00500,00
2023,02,019340,079,11,03,200703,1,5,20210193400791104,3,1,3,1,2, ,2,13, ,6,2,8, ,3,3,0,4,0, ,8, , , , , , ,2,387.194702148438,00500,00
2023,02,019340,079,11,04,200703,1,5,20210193400791105,3,1,3,1,2, ,2,11, , ,2,10, ,4,4,0,4,0, ,11, , , , , , ,2,387.194702148438,00500,00
2023,02,019340,079,11,05,200703,1,5,20210193400791102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,387.194702148438,00500,00
2023,07,019341,015,11,01,200705,1,5,20210193410151101,1,0,1,1,2, ,1,69, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,154.255340576172,00548,00
2023,07,019341,049,11,01,200705,1,5,20210193410491101,1,1,1,1,2, ,1,30, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,154.255340576172,00548,00
2023,07,019341,049,11,02,200705,1,5,20210193410491102,2,1,2,1,2, ,2,26, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,154.255340576172,00548,00
2023,07,019341,049,11,03,200705,1,5,20210193410491103,3,1,3,1,2, ,2,8, , ,2,9, ,3,3,0,3,0, ,9, , , , , , ,2,154.255340576172,00548,00
2023,07,019341,049,11,04,200705,1,5,20210193410491104,3,1,3,1,2, ,1,2, , , , , ,0,4,0,4,0, , , , , , , , ,2,154.255340576172,00548,00
2023,07,019341,066,11,01,200705,1,5,20210193410661101,1,1,1,1,2, ,2,71, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,154.255340576172,00548,00
2023,07,019341,066,11,02,200705,1,5,20210193410661102,3,1,3,1,2, ,1,37, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,154.255340576172,00548,00
2023,07,019341,083,11,01,200705,1,5,20210193410831102,1,1,1,1,2, ,2,67, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,154.255340576172,00548,00
2023,07,019341,083,11,02,200705,1,5,20210193410831101,2,1,2,1,2, ,1,70, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,154.255340576172,00548,00
2023,07,019341,083,11,03,200705,1,5,20210193410831103,3,2,1,1,2, ,1,36, ,5, , , ,3,3,3,3,0, , , , , , , , ,2,154.255340576172,00548,00
2023,07,019341,083,11,04,200705,1,5,20210193410831106,5,2,3,1,2, ,2,15, ,6,2,9, ,4,4,4,6,0, ,9, , , , , , ,2,154.255340576172,00548,00
2023,07,019341,083,11,05,200705,1,5,20210193410831104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,154.255340576172,00548,00
2023,07,019341,083,11,06,200705,1,5,20210193410831105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,154.255340576172,00548,00
2023,07,019341,102,11,01,200705,1,5,20210193411021101,1,0,1,1,2, ,1,66, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,154.255340576172,00548,00
2023,07,019341,118,11,01,200705,1,5,20210193411181101,1,0,1,1,2, ,1,88, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,154.255340576172,00548,00
2023,11,019342,002,11,01,200601,1,2,20210193420021101,1,1,1,1,2, ,1,44, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,002,11,02,200601,1,2,20210193420021102,2,1,2,1,2, ,2,38, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,002,11,03,200601,1,2,20210193420021103,3,1,3,1,2, ,1,14, ,6,2,9, ,3,3,3,3,0, ,9, , , , , , ,2,171.96875,00849,00
2023,11,019342,002,11,04,200601,1,2,20210193420021104,3,1,3,1,2, ,1,13, ,6,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,171.96875,00849,00
2023,11,019342,019,11,01,200601,1,2,20220193420191101,1,1,1,1,2, ,2,58, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,019,11,02,200601,1,2,20220193420191102,2,1,2,1,2, ,1,60, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,019,11,03,200601,1,2,20220193420191103,3,2,1,1,2, ,2,31, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,019,11,04,200601,1,2,20220193420191104,5,2,3,1,2, ,2,9, , ,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,171.96875,00849,00
2023,11,019342,069,12,01,200601,1,2,20210193420691201,1,1,1,1,2, ,1,50, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,069,12,02,200601,1,2,20210193420691202,2,1,2,1,2, ,2,52, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,069,12,03,200601,1,2,20210193420691203,3,1,3,1,2, ,1,26, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,069,12,04,200601,1,2,20210193420691204,3,1,3,1,2, ,1,25, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,069,12,05,200601,1,2,20210193420691205,3,1,3,1,2, ,2,14, ,6,2,9, ,5,5,5,5,0, ,9, , , , , , ,2,171.96875,00849,00
2023,11,019342,069,22,01,200601,1,2,20210193420692201,1,1,1,1,2, ,2,41, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,069,22,02,200601,1,2,20210193420692202,3,1,3,1,2, ,2,18, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,069,22,03,200601,1,2,20210193420692203,3,1,3,1,2, ,2,13, ,6,2,9, ,3,3,0,3,0, ,9, , , , , , ,2,171.96875,00849,00
2023,11,019342,069,22,04,200601,1,2,20210193420692204,3,1,3,1,2, ,2,5, , ,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,171.96875,00849,00
2023,11,019342,086,11,01,200601,1,2,20210193420861101,1,1,1,1,2, ,1,58, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,086,11,02,200601,1,2,20210193420861102,2,1,2,1,2, ,2,56, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,086,11,03,200601,1,2,20210193420861103,3,1,3,1,2, ,2,27, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,086,11,04,200601,1,2,20210193420861104,3,1,3,1,2, ,2,25, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,086,11,05,200601,1,2,20210193420861105,3,1,3,1,2, ,2,18, ,6, , , ,5,5,5,5,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,103,11,01,200601,1,2,20210193421031101,1,1,1,1,2, ,1,53, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,103,11,02,200601,1,2,20210193421031102,2,1,2,1,2, ,2,55, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,103,11,03,200601,1,2,20210193421031103,3,1,3,1,2, ,1,23, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,103,11,04,200601,1,2,20210193421031104,3,1,3,1,2, ,2,10, , ,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,171.96875,00849,00
2023,11,019342,103,11,05,200601,1,2,20220193421031105,3,2,1,1,2, ,2,20, ,5, , , ,5,5,5,5,0, , , , , , , , ,2,171.96875,00849,00
2023,11,019342,103,11,06,200601,1,2,20220193421031106,5,2,3,1,2, ,1,2, , , , , ,0,6,0,6,0, , , , , , , , ,2,171.96875,00849,00
2023,09,019344,002,11,01,200607,1,4,20220193440021102,1,1,1,1,2, ,1,56, ,2, , , ,1,1,1,2,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,002,11,02,200607,1,4,20210193440021101,2,1,2,1,2, ,2,51, ,2, , , ,2,2,2,1,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,002,11,03,200607,1,4,20230193440021103,3,1,3,1,2, ,1,27, ,6, , , ,3,3,3, ,1, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,002,11,04,200607,1,4,20210193440021102,3,1,3,1,2, ,1,18, ,6, , , ,4,4,4,3,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,021,11,01,200607,1,4,20210193440211101,1,1,1,1,2, ,1,47, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,021,11,02,200607,1,4,20210193440211102,2,1,2,1,2, ,2,38, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,021,11,03,200607,1,4,20210193440211104,3,1,3,1,2, ,1,14, ,6,2,9, ,3,3,3,3,0, ,9, , , , , , ,2,377.2041015625,01038,00
2023,09,019344,065,11,01,200607,1,4,20210193440651101,1,1,1,1,2, ,1,32, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,065,11,02,200607,1,4,20210193440651102,2,1,2,1,2, ,2,29, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,065,11,03,200607,1,4,20210193440651103,3,1,3,1,2, ,2,11, , ,2,9, ,3,3,0,3,0, ,9, , , , , , ,2,377.2041015625,01038,00
2023,09,019344,065,11,04,200607,1,4,20210193440651104,3,1,3,1,2, ,1,4, , , , , ,4,4,0,4,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,087,11,01,200607,1,4,20210193440871101,1,1,1,1,2, ,1,46, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,087,11,02,200607,1,4,20210193440871102,2,1,2,1,2, ,2,35, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,087,11,03,200607,1,4,20210193440871103,3,1,3,1,2, ,1,16, ,6,2,9, ,3,3,3,3,0, ,9, , , , , , ,2,377.2041015625,01038,00
2023,09,019344,087,11,04,200607,1,4,20210193440871104,3,1,3,1,2, ,2,11, , ,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,377.2041015625,01038,00
2023,09,019344,109,11,01,200607,1,4,20210193441091101,1,1,1,1,2, ,2,43, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,109,11,02,200607,1,4,20210193441091102,3,1,3,1,2, ,2,24, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,109,11,03,200607,1,4,20210193441091103,3,1,3,1,2, ,2,19, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,109,11,04,200607,1,4,20210193441091104,3,1,3,1,2, ,1,9, , ,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,377.2041015625,01038,00
2023,09,019344,109,11,05,200607,1,4,20210193441091105,3,0,1,1,2, ,2,26, ,5, , , ,5,5,5,5,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,130,11,01,200607,1,4,20210193441301102,1,1,1,1,2, ,1,38, ,1, , , ,1,1,1,2,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,130,11,02,200607,1,4,20210193441301103,2,1,2,1,2, ,2,33, ,1, , , ,2,2,2,3,0, , , , , , , , ,2,377.2041015625,01038,00
2023,09,019344,130,11,03,200607,1,4,20210193441301104,3,1,3,1,2, ,2,12, ,6,2,9, ,3,3,0,4,0, ,9, , , , , , ,2,377.2041015625,01038,00
2023,09,019344,130,11,04,200607,1,4,20210193441301105,3,1,3,1,2, ,2,6, , ,2,9, ,4,4,0,5,0, ,9, , , , , , ,2,377.2041015625,01038,00
2023,09,019344,130,11,05,200607,1,4,20210193441301101,6,0,1,1,2, ,2,72, ,3, , , ,5,5,5,1,0, , , , , , , , ,2,377.2041015625,01038,00
2023,01,019345,009,11,01,200605,1,4,20210193450091101,1,1,1,1,2, ,1,35, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,471.130981445313,01096,02
2023,01,019345,009,11,02,200605,1,4,20210193450091102,2,1,2,1,2, ,2,34, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,471.130981445313,01096,02
2023,01,019345,009,11,03,200605,1,4,20210193450091103,3,1,3,1,2, ,1,7, , ,2,10, ,3,3,0,3,0, ,11, , , , , , ,2,471.130981445313,01096,02
2023,01,019345,009,11,04,200605,1,4,20230193450091104,3,1,3,1,2, ,2,1, , , , , ,0,4,0, ,1, , , , , , , , ,2,471.130981445313,01096,02
2023,01,019345,022,11,01,200605,1,4,20210193450221101,1,1,1,1,2, ,2,45, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,471.130981445313,01096,02
2023,01,019345,022,11,02,200605,1,4,20210193450221104,3,1,3,1,2, ,1,16, ,6,2,9, ,2,2,2,4,0, ,9, , , , , , ,2,471.130981445313,01096,02
2023,01,019345,022,11,03,200605,1,4,20210193450221102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,471.130981445313,01096,02
2023,01,019345,022,11,04,200605,1,4,20210193450221103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,471.130981445313,01096,02
2023,01,019345,048,11,01,200605,1,4,20210193450481101,1,1,1,1,2, ,1,62, ,2, , , ,1,1,1,2,0, , , , , , , , ,2,471.130981445313,01096,02
2023,01,019345,048,11,02,200605,1,4,20210193450481102,2,1,2,1,2, ,2,54, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,471.130981445313,01096,02
